panel_id,parent_drawing_key,split,phase,batch,panel_index,panel_count,split_method,panel_png_path,panel_bbox_cad,parent_normalized_json_path,parent_topology_v0_json_path,topology_v1_panel_json_path,status,error,panel_entity_count,base_segment_count,split_segment_count,intersection_count,split_event_count,split_short_segments,v1_node_count,v1_edge_count,v1_net_count,v1_isolated_edge_ratio,v1_largest_net_edge_ratio,effective_endpoint_tolerance,quality_flags,severity,anomaly_type,suggested_action
_P3_staging_batch3/某化工厂10KV供电系统全套电气图纸wm666.taobao.com#panel_000,_P3_staging_batch3/某化工厂10KV供电系统全套电气图纸wm666.taobao.com,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/某化工厂10KV供电系统全套电气图纸wm666.taobao.com.png,"-330889.2848,-344371.9932,358598.6735,205985.7762",outputs/normalized_geometry/_P3_staging_batch3/某化工厂10KV供电系统全套电气图纸wm666.taobao.com.normalized.json,outputs/topology_graph/_P3_staging_batch3/某化工厂10KV供电系统全套电气图纸wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/某化工厂10KV供电系统全套电气图纸wm666.taobao.com#panel_000.topology.v1.json,ok,,16255,12948,24213,8436,13092,209,23030,24066,2477,0.0312,0.0233,1.0,high_fragmentation,medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.
_P2_staging/35kV变电站新建工程电气施工图纸（含初步设计说明书）#panel_000,_P2_staging/35kV变电站新建工程电气施工图纸（含初步设计说明书）,test,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/35kV变电站新建工程电气施工图纸（含初步设计说明书）.png,"-48411.0092,-55.503,6540.6196,112191.1438",outputs/normalized_geometry/_P2_staging/35kV变电站新建工程电气施工图纸（含初步设计说明书）.normalized.json,outputs/topology_graph/_P2_staging/35kV变电站新建工程电气施工图纸（含初步设计说明书）.topology.v0.json,outputs/topology_panel_v1/_P2_staging/35kV变电站新建工程电气施工图纸（含初步设计说明书）#panel_000.topology.v1.json,ok,,19357,15023,28867,11137,16508,573,18704,23484,2031,0.0203,0.0796,1.0,high_fragmentation,medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.
_P2_staging/35kV变电站新建工程电气施工图纸（含初步设计说明书）wm666.taobao.com#panel_000,_P2_staging/35kV变电站新建工程电气施工图纸（含初步设计说明书）wm666.taobao.com,train,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/35kV变电站新建工程电气施工图纸（含初步设计说明书）wm666.taobao.com.png,"-10763.0903,-55.503,6540.6196,7979.7556",outputs/normalized_geometry/_P2_staging/35kV变电站新建工程电气施工图纸（含初步设计说明书）wm666.taobao.com.normalized.json,outputs/topology_graph/_P2_staging/35kV变电站新建工程电气施工图纸（含初步设计说明书）wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P2_staging/35kV变电站新建工程电气施工图纸（含初步设计说明书）wm666.taobao.com#panel_000.topology.v1.json,ok,,19356,15023,28867,11137,16508,573,18704,23484,2031,0.0203,0.0796,1.0,high_fragmentation,medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.
_P3_staging_batch1/某高层10KV配电图#panel_000,_P3_staging_batch1/某高层10KV配电图,test,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/某高层10KV配电图.png,"0.0,0.0,511952.2359,305842.4377",outputs/normalized_geometry/_P3_staging_batch1/某高层10KV配电图.normalized.json,outputs/topology_graph/_P3_staging_batch1/某高层10KV配电图.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/某高层10KV配电图#panel_000.topology.v1.json,ok,,15598,11741,23466,8311,12770,231,21160,23439,2100,0.0349,0.0655,1.0,high_fragmentation,medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.
_P2_staging/10kV变电所电气图#panel_000,_P2_staging/10kV变电所电气图,train,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/10kV变电所电气图.png,"219772.9516,-795298.3428,1676492.8135,-411745.0",outputs/normalized_geometry/_P2_staging/10kV变电所电气图.normalized.json,outputs/topology_graph/_P2_staging/10kV变电所电气图.topology.v0.json,outputs/topology_panel_v1/_P2_staging/10kV变电所电气图#panel_000.topology.v1.json,ok,,15593,11420,23440,9683,13256,22,19211,23343,2442,0.0582,0.0699,1.0,high_fragmentation,medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.
_P2_staging/变电所设计图#panel_000,_P2_staging/变电所设计图,train,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/变电所设计图.png,"-230466.9567,-1438663.8431,856666.6175,22793.9109",outputs/normalized_geometry/_P2_staging/变电所设计图.normalized.json,outputs/topology_graph/_P2_staging/变电所设计图.topology.v0.json,outputs/topology_panel_v1/_P2_staging/变电所设计图#panel_000.topology.v1.json,ok,,16646,7927,23526,9245,16569,14,19748,23242,2870,0.068,0.0674,1.0,high_fragmentation,medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.
_P3_staging_batch1/10kv变电室二次系统图#panel_000,_P3_staging_batch1/10kv变电室二次系统图,val,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/10kv变电室二次系统图.png,"-176244.9825,-12250.0,167182.4658,73054.1158",outputs/normalized_geometry/_P3_staging_batch1/10kv变电室二次系统图.normalized.json,outputs/topology_graph/_P3_staging_batch1/10kv变电室二次系统图.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/10kv变电室二次系统图#panel_000.topology.v1.json,ok,,9118,14280,23337,6738,10030,28,21196,23216,2804,0.0336,0.0298,1.0,high_fragmentation,medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.
_P2_staging/某变电所电气设计wm666.taobao.com#panel_000,_P2_staging/某变电所电气设计wm666.taobao.com,train,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/某变电所电气设计wm666.taobao.com.png,"-14266.0976,-20102.9108,149936.0235,109710.4716",outputs/normalized_geometry/_P2_staging/某变电所电气设计wm666.taobao.com.normalized.json,outputs/topology_graph/_P2_staging/某变电所电气设计wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P2_staging/某变电所电气设计wm666.taobao.com#panel_000.topology.v1.json,ok,,17797,9973,19540,6787,10301,69,14943,18574,1950,0.0388,0.1252,1.0,high_fragmentation,medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.
_P2_staging/电站、变电所电气及设备14#panel_000,_P2_staging/电站、变电所电气及设备14,val,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/电站、变电所电气及设备14.png,"-14266.0976,-20102.9108,149936.0235,109710.4716",outputs/normalized_geometry/_P2_staging/电站、变电所电气及设备14.normalized.json,outputs/topology_graph/_P2_staging/电站、变电所电气及设备14.topology.v0.json,outputs/topology_panel_v1/_P2_staging/电站、变电所电气及设备14#panel_000.topology.v1.json,ok,,17798,9973,19540,6787,10301,69,14943,18574,1950,0.0388,0.1252,1.0,high_fragmentation,medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.
_P3_staging_batch4/10kV箱式开关站外形图#panel_000,_P3_staging_batch4/10kV箱式开关站外形图,test,P3,_P3_staging_batch4,0,1,full,datas/qa_and_png/P3_oda_output/10kV箱式开关站外形图.png,"-10988.6855,-8271.4145,16960.0719,11038.6164",outputs/normalized_geometry/_P3_staging_batch4/10kV箱式开关站外形图.normalized.json,outputs/topology_graph/_P3_staging_batch4/10kV箱式开关站外形图.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch4/10kV箱式开关站外形图#panel_000.topology.v1.json,ok,,5518,15739,18142,2831,3169,186,14407,17525,2732,0.0013,0.129,1.0,high_fragmentation,medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.
_P3_staging_batch1/6kV二次接线图#panel_000,_P3_staging_batch1/6kV二次接线图,train,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/6kV二次接线图.png,"4660437.5597,1918091.6922,5283421.8644,5674462.0863",outputs/normalized_geometry/_P3_staging_batch1/6kV二次接线图.normalized.json,outputs/topology_graph/_P3_staging_batch1/6kV二次接线图.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/6kV二次接线图#panel_000.topology.v1.json,ok,,13054,8164,17501,6393,9807,66,15235,17449,2170,0.0569,0.0391,1.0,high_fragmentation,medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.
_P3_staging_batch3/商场照明动力总接线图#panel_000,_P3_staging_batch3/商场照明动力总接线图,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/商场照明动力总接线图.png,"118008617.1838,18937135.3858,118556289.4512,19433838.2863",outputs/normalized_geometry/_P3_staging_batch3/商场照明动力总接线图.normalized.json,outputs/topology_graph/_P3_staging_batch3/商场照明动力总接线图.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/商场照明动力总接线图#panel_000.topology.v1.json,ok,,14075,7412,11847,3346,5325,719,12945,11785,2040,0.1027,0.0465,1.0,high_fragmentation,medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.
_P1_staging/热电厂工程电气主接线#panel_000,_P1_staging/热电厂工程电气主接线,test,P1,_P1_staging,0,1,full,datas/qa_and_png/P1_oda_output/热电厂工程电气主接线.png,"290034.7718,103222.3573,465661.3145,200074.4744",outputs/normalized_geometry/_P1_staging/热电厂工程电气主接线.normalized.json,outputs/topology_graph/_P1_staging/热电厂工程电气主接线.topology.v0.json,outputs/topology_panel_v1/_P1_staging/热电厂工程电气主接线#panel_000.topology.v1.json,ok,,8272,6675,10936,2830,4492,0,11361,10934,2088,0.0651,0.0532,1.0,high_fragmentation,medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.
_P3_staging_batch1/01(PRCK-720-B变压器保护柜柜面布置图)#panel_000,_P3_staging_batch1/01(PRCK-720-B变压器保护柜柜面布置图),train,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/01(PRCK-720-B变压器保护柜柜面布置图).png,"0.0,0.0,384.5,296.0",outputs/normalized_geometry/_P3_staging_batch1/01(PRCK-720-B变压器保护柜柜面布置图).normalized.json,outputs/topology_graph/_P3_staging_batch1/01(PRCK-720-B变压器保护柜柜面布置图).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/01(PRCK-720-B变压器保护柜柜面布置图)#panel_000.topology.v1.json,ok,,424,306,557,174,251,0,617,557,200,0.3303,0.3842,0.2426,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.
_P3_staging_batch1/高压异步电机保护二次原理图#panel_003,_P3_staging_batch1/高压异步电机保护二次原理图,train,P3,_P3_staging_batch1,3,8,image_components,outputs/panels/P3/P3_staging_batch1__高压异步电机保护二次原理图__panel_003.png,"-26521.4456,-121046.0842,92591.6656,-43436.5545",outputs/normalized_geometry/_P3_staging_batch1/高压异步电机保护二次原理图.normalized.json,outputs/topology_graph/_P3_staging_batch1/高压异步电机保护二次原理图.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/高压异步电机保护二次原理图#panel_003.topology.v1.json,ok,,298,126,157,29,35,0,217,157,68,0.3248,0.1465,1.0,high_isolated_ratio;high_fragmentation,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.
_P3_staging_batch2/HK12-1温度元件电缆保护及连接图(断开式、钢管)#panel_000,_P3_staging_batch2/HK12-1温度元件电缆保护及连接图(断开式、钢管),train,P3,_P3_staging_batch2,0,1,full,datas/qa_and_png/P3_oda_output/HK12-1温度元件电缆保护及连接图(断开式、钢管).png,"131.6,79.6,341.7,376.7",outputs/normalized_geometry/_P3_staging_batch2/HK12-1温度元件电缆保护及连接图(断开式、钢管).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-1温度元件电缆保护及连接图(断开式、钢管).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch2/HK12-1温度元件电缆保护及连接图(断开式、钢管)#panel_000.topology.v1.json,ok,,154,53,60,5,8,0,70,56,24,0.3214,0.1786,0.1819,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.
_P3_staging_batch1/高压异步电机保护二次原理图#panel_000,_P3_staging_batch1/高压异步电机保护二次原理图,train,P3,_P3_staging_batch1,0,8,image_components,outputs/panels/P3/P3_staging_batch1__高压异步电机保护二次原理图__panel_000.png,"103574.5025,-122217.831,226987.6272,-42065.3614",outputs/normalized_geometry/_P3_staging_batch1/高压异步电机保护二次原理图.normalized.json,outputs/topology_graph/_P3_staging_batch1/高压异步电机保护二次原理图.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/高压异步电机保护二次原理图#panel_000.topology.v1.json,ok,,81,37,54,17,17,0,70,54,24,0.3889,0.537,1.0,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.
_P3_staging_batch2/HK12-19温度元件铠装电缆保护及连接图(汇线槽)#panel_000,_P3_staging_batch2/HK12-19温度元件铠装电缆保护及连接图(汇线槽),train,P3,_P3_staging_batch2,0,1,full,datas/qa_and_png/P3_oda_output/HK12-19温度元件铠装电缆保护及连接图(汇线槽).png,"131.6,79.6,341.7,376.7",outputs/normalized_geometry/_P3_staging_batch2/HK12-19温度元件铠装电缆保护及连接图(汇线槽).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-19温度元件铠装电缆保护及连接图(汇线槽).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch2/HK12-19温度元件铠装电缆保护及连接图(汇线槽)#panel_000.topology.v1.json,ok,,146,51,55,2,4,0,74,53,25,0.3962,0.2075,0.1819,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.
_P3_staging_batch2/HK12-67保温(护)箱内变送器电缆保护及连接图(断开式、钢管)#panel_000,_P3_staging_batch2/HK12-67保温(护)箱内变送器电缆保护及连接图(断开式、钢管),train,P3,_P3_staging_batch2,0,1,full,datas/qa_and_png/P3_oda_output/HK12-67保温(护)箱内变送器电缆保护及连接图(断开式、钢管).png,"131.6,79.6,341.7,376.7",outputs/normalized_geometry/_P3_staging_batch2/HK12-67保温(护)箱内变送器电缆保护及连接图(断开式、钢管).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-67保温(护)箱内变送器电缆保护及连接图(断开式、钢管).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch2/HK12-67保温(护)箱内变送器电缆保护及连接图(断开式、钢管)#panel_000.topology.v1.json,ok,,179,47,55,5,8,0,76,53,29,0.434,0.1509,0.1819,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.
_P3_staging_batch2/HK12-10温度元件电缆保护及连接图(断开式、汇线槽).#panel_000,_P3_staging_batch2/HK12-10温度元件电缆保护及连接图(断开式、汇线槽).,train,P3,_P3_staging_batch2,0,1,full,datas/qa_and_png/P3_oda_output/HK12-10温度元件电缆保护及连接图(断开式、汇线槽)..png,"131.6,79.6,341.7,376.7",outputs/normalized_geometry/_P3_staging_batch2/HK12-10温度元件电缆保护及连接图(断开式、汇线槽)..normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-10温度元件电缆保护及连接图(断开式、汇线槽)..topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch2/HK12-10温度元件电缆保护及连接图(断开式、汇线槽).#panel_000.topology.v1.json,ok,,134,46,50,2,4,0,64,48,20,0.3333,0.2292,0.1819,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.
_P3_staging_batch2/HK12-12其它类仪表电缆保护及连接图(断开式、汇线槽)#panel_000,_P3_staging_batch2/HK12-12其它类仪表电缆保护及连接图(断开式、汇线槽),train,P3,_P3_staging_batch2,0,1,full,datas/qa_and_png/P3_oda_output/HK12-12其它类仪表电缆保护及连接图(断开式、汇线槽).png,"131.6,79.6,341.7,376.7",outputs/normalized_geometry/_P3_staging_batch2/HK12-12其它类仪表电缆保护及连接图(断开式、汇线槽).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-12其它类仪表电缆保护及连接图(断开式、汇线槽).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch2/HK12-12其它类仪表电缆保护及连接图(断开式、汇线槽)#panel_000.topology.v1.json,ok,,137,43,47,2,4,0,64,45,23,0.4,0.2,0.1819,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.
_P3_staging_batch2/HK12-11变送器电缆保护及连接图(断开式、汇线槽)#panel_000,_P3_staging_batch2/HK12-11变送器电缆保护及连接图(断开式、汇线槽),train,P3,_P3_staging_batch2,0,1,full,datas/qa_and_png/P3_oda_output/HK12-11变送器电缆保护及连接图(断开式、汇线槽).png,"131.6,79.6,341.7,376.7",outputs/normalized_geometry/_P3_staging_batch2/HK12-11变送器电缆保护及连接图(断开式、汇线槽).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-11变送器电缆保护及连接图(断开式、汇线槽).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch2/HK12-11变送器电缆保护及连接图(断开式、汇线槽)#panel_000.topology.v1.json,ok,,134,40,44,2,4,0,62,44,22,0.4091,0.25,0.1819,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.
_P3_staging_batch2/HK12-20变送器铠装电缆保护及连接图(汇线槽)#panel_000,_P3_staging_batch2/HK12-20变送器铠装电缆保护及连接图(汇线槽),test,P3,_P3_staging_batch2,0,1,full,datas/qa_and_png/P3_oda_output/HK12-20变送器铠装电缆保护及连接图(汇线槽).png,"131.6,79.6,341.7,376.7",outputs/normalized_geometry/_P3_staging_batch2/HK12-20变送器铠装电缆保护及连接图(汇线槽).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-20变送器铠装电缆保护及连接图(汇线槽).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch2/HK12-20变送器铠装电缆保护及连接图(汇线槽)#panel_000.topology.v1.json,ok,,142,40,44,2,4,0,62,44,22,0.4091,0.25,0.1819,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.
_P3_staging_batch2/HK12-2变送器电缆保护及连接图(断开式、钢管).#panel_000,_P3_staging_batch2/HK12-2变送器电缆保护及连接图(断开式、钢管).,train,P3,_P3_staging_batch2,0,1,full,datas/qa_and_png/P3_oda_output/HK12-2变送器电缆保护及连接图(断开式、钢管)..png,"131.5,79.7,341.6,376.8",outputs/normalized_geometry/_P3_staging_batch2/HK12-2变送器电缆保护及连接图(断开式、钢管)..normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-2变送器电缆保护及连接图(断开式、钢管)..topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch2/HK12-2变送器电缆保护及连接图(断开式、钢管).#panel_000.topology.v1.json,ok,,146,39,45,5,6,0,60,43,24,0.4651,0.2326,0.1819,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.
_P3_staging_batch2/HK12-3其它类仪表电缆保护及连接图(断开式、钢管).#panel_000,_P3_staging_batch2/HK12-3其它类仪表电缆保护及连接图(断开式、钢管).,test,P3,_P3_staging_batch2,0,1,full,datas/qa_and_png/P3_oda_output/HK12-3其它类仪表电缆保护及连接图(断开式、钢管)..png,"131.5,79.7,341.6,376.8",outputs/normalized_geometry/_P3_staging_batch2/HK12-3其它类仪表电缆保护及连接图(断开式、钢管)..normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-3其它类仪表电缆保护及连接图(断开式、钢管)..topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch2/HK12-3其它类仪表电缆保护及连接图(断开式、钢管).#panel_000.topology.v1.json,ok,,145,39,45,5,6,0,60,43,24,0.4651,0.2326,0.1819,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.
_P3_staging_batch2/HK12-5调节阀电缆保护及连接图(断开式、钢管)(一)#panel_000,_P3_staging_batch2/HK12-5调节阀电缆保护及连接图(断开式、钢管)(一),val,P3,_P3_staging_batch2,0,1,full,datas/qa_and_png/P3_oda_output/HK12-5调节阀电缆保护及连接图(断开式、钢管)(一).png,"131.5,79.7,341.6,376.8",outputs/normalized_geometry/_P3_staging_batch2/HK12-5调节阀电缆保护及连接图(断开式、钢管)(一).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-5调节阀电缆保护及连接图(断开式、钢管)(一).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch2/HK12-5调节阀电缆保护及连接图(断开式、钢管)(一)#panel_000.topology.v1.json,ok,,148,39,45,5,6,0,60,43,24,0.4651,0.2326,0.1819,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.
_P3_staging_batch2/HK12-14调节阀电缆保护及连接图(断开式、汇线槽)(一)#panel_000,_P3_staging_batch2/HK12-14调节阀电缆保护及连接图(断开式、汇线槽)(一),train,P3,_P3_staging_batch2,0,1,full,datas/qa_and_png/P3_oda_output/HK12-14调节阀电缆保护及连接图(断开式、汇线槽)(一).png,"131.6,79.6,341.7,376.7",outputs/normalized_geometry/_P3_staging_batch2/HK12-14调节阀电缆保护及连接图(断开式、汇线槽)(一).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-14调节阀电缆保护及连接图(断开式、汇线槽)(一).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch2/HK12-14调节阀电缆保护及连接图(断开式、汇线槽)(一)#panel_000.topology.v1.json,ok,,134,36,40,2,4,0,55,40,19,0.4,0.275,0.1819,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.
_P3_staging_batch2/HK12-23调节阀铠装电缆保护及连接图(汇线槽)  (一)#panel_000,_P3_staging_batch2/HK12-23调节阀铠装电缆保护及连接图(汇线槽)  (一),val,P3,_P3_staging_batch2,0,1,full,datas/qa_and_png/P3_oda_output/HK12-23调节阀铠装电缆保护及连接图(汇线槽)  (一).png,"131.6,79.6,341.7,376.7",outputs/normalized_geometry/_P3_staging_batch2/HK12-23调节阀铠装电缆保护及连接图(汇线槽)  (一).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-23调节阀铠装电缆保护及连接图(汇线槽)  (一).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch2/HK12-23调节阀铠装电缆保护及连接图(汇线槽)  (一)#panel_000.topology.v1.json,ok,,142,36,40,2,4,0,55,40,19,0.4,0.275,0.1819,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.
_P3_staging_batch2/HK12-65B二位式阀电缆保护及连接图(防水密封接头、挠性管、压接式)(二)#panel_000,_P3_staging_batch2/HK12-65B二位式阀电缆保护及连接图(防水密封接头、挠性管、压接式)(二),test,P3,_P3_staging_batch2,0,1,full,datas/qa_and_png/P3_oda_output/HK12-65B二位式阀电缆保护及连接图(防水密封接头、挠性管、压接式)(二).png,"131.5,79.7,341.6,376.8",outputs/normalized_geometry/_P3_staging_batch2/HK12-65B二位式阀电缆保护及连接图(防水密封接头、挠性管、压接式)(二).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-65B二位式阀电缆保护及连接图(防水密封接头、挠性管、压接式)(二).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch2/HK12-65B二位式阀电缆保护及连接图(防水密封接头、挠性管、压接式)(二)#panel_000.topology.v1.json,ok,,162,32,32,0,0,0,49,32,23,0.625,0.25,0.1819,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.
_P3_staging_batch2/HK12-40B二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式)(二)#panel_000,_P3_staging_batch2/HK12-40B二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式)(二),val,P3,_P3_staging_batch2,0,1,full,datas/qa_and_png/P3_oda_output/HK12-40B二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式)(二).png,"131.5,79.7,341.6,376.8",outputs/normalized_geometry/_P3_staging_batch2/HK12-40B二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式)(二).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-40B二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式)(二).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch2/HK12-40B二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式)(二)#panel_000.topology.v1.json,ok,,161,31,31,0,0,0,49,31,23,0.6774,0.2581,0.1819,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.
_P3_staging_batch1/高压异步电机保护二次原理图#panel_002,_P3_staging_batch1/高压异步电机保护二次原理图,train,P3,_P3_staging_batch1,2,8,image_components,outputs/panels/P3/P3_staging_batch1__高压异步电机保护二次原理图__panel_002.png,"107135.0232,-120946.3611,226248.1344,-43336.8313",outputs/normalized_geometry/_P3_staging_batch1/高压异步电机保护二次原理图.normalized.json,outputs/topology_graph/_P3_staging_batch1/高压异步电机保护二次原理图.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/高压异步电机保护二次原理图#panel_002.topology.v1.json,ok,,67,30,30,0,0,0,60,30,30,1.0,0.0333,1.0,high_isolated_ratio;high_fragmentation,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.
_P3_staging_batch2/HK12-38B调节阀电缆保护及连接图(防爆密封接头、挠性管、压接式)  (二)#panel_000,_P3_staging_batch2/HK12-38B调节阀电缆保护及连接图(防爆密封接头、挠性管、压接式)  (二),train,P3,_P3_staging_batch2,0,1,full,datas/qa_and_png/P3_oda_output/HK12-38B调节阀电缆保护及连接图(防爆密封接头、挠性管、压接式)  (二).png,"131.5,79.7,341.6,376.8",outputs/normalized_geometry/_P3_staging_batch2/HK12-38B调节阀电缆保护及连接图(防爆密封接头、挠性管、压接式)  (二).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-38B调节阀电缆保护及连接图(防爆密封接头、挠性管、压接式)  (二).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch2/HK12-38B调节阀电缆保护及连接图(防爆密封接头、挠性管、压接式)  (二)#panel_000.topology.v1.json,ok,,145,28,28,0,0,0,44,28,21,0.7143,0.2857,0.1819,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.
_P3_staging_batch2/HK12-63B调节阀电缆保护及连接图(防水密封接头、挠性管、压接式) (二)#panel_000,_P3_staging_batch2/HK12-63B调节阀电缆保护及连接图(防水密封接头、挠性管、压接式) (二),train,P3,_P3_staging_batch2,0,1,full,datas/qa_and_png/P3_oda_output/HK12-63B调节阀电缆保护及连接图(防水密封接头、挠性管、压接式) (二).png,"131.5,79.7,341.6,376.8",outputs/normalized_geometry/_P3_staging_batch2/HK12-63B调节阀电缆保护及连接图(防水密封接头、挠性管、压接式) (二).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-63B调节阀电缆保护及连接图(防水密封接头、挠性管、压接式) (二).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch2/HK12-63B调节阀电缆保护及连接图(防水密封接头、挠性管、压接式) (二)#panel_000.topology.v1.json,ok,,145,28,28,0,0,0,44,28,21,0.7143,0.2857,0.1819,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.
