panel_id,parent_drawing_key,split,phase,batch,panel_index,panel_count,split_method,panel_png_path,panel_bbox_cad,parent_normalized_json_path,parent_topology_v0_json_path,topology_v1_panel_json_path,status,error,panel_entity_count,base_segment_count,split_segment_count,intersection_count,split_event_count,split_short_segments,v1_node_count,v1_edge_count,v1_net_count,v1_isolated_edge_ratio,v1_largest_net_edge_ratio,effective_endpoint_tolerance,quality_flags,severity,anomaly_type,suggested_action,model_review_label,model_confidence,model_needs_human_review,model_reason,model_visible_cues,topology_panel_v1_review_label,topology_panel_v1_review_comment,topology_panel_v1_reviewed,topology_panel_v1_accepted,topology_panel_v1_exclude_reason,topology_panel_v1_policy_decision,topology_panel_v1_policy_exclude_reason,v1_5_candidate_score,v1_5_candidate_bucket,v1_5_candidate_reasons,v1_5_target_task,agentic_annotation_status,agentic_phase,agentic_split,agentic_panel_png_path,agentic_topology_v1_panel_json_path,agentic_v1_5_candidate_score,agentic_v1_5_candidate_bucket,agentic_known_policy_decision,agentic_known_review_label,agentic_consensus_label,agentic_consensus_decision,agentic_consensus_confidence,agentic_agreement_count,agentic_agent_count,agentic_reason
_P3_staging_batch4/某学校系统图及接线图#panel_001,_P3_staging_batch4/某学校系统图及接线图,train,P3,_P3_staging_batch4,1,5,image_components,outputs/panels/P3/P3_staging_batch4__某学校系统图及接线图__panel_001.png,"809.1636,-605.8779,1523.7337,-207.5976",outputs/normalized_geometry/_P3_staging_batch4/某学校系统图及接线图.normalized.json,outputs/topology_graph/_P3_staging_batch4/某学校系统图及接线图.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch4/某学校系统图及接线图#panel_001.topology.v1.json,ok,,12,8,8,0,0,0,13,8,6,0.625,0.375,0.409,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.,still_fragmented,0.9,True,"Generated v1 topology graph has an extremely high isolated edge ratio, with most edges not integrated into a connected unified topology.",v1 isolated edge ratio is 0.625; v1 largest net edge ratio is only 0.375; high_isolated_ratio quality flag is set,bad_geometry,"model: Generated v1 topology graph has an extremely high isolated edge ratio, with most edges not integrated into a connected unified topology.",True,False,bad_geometry,badcase,bad_geometry,14,negative_control_badcase,status_ok;image_exists;graph_exists;positive_graph_counts;small_net_count;quality_flags:high_isolated_ratio;known_badcase,clean_single_panel_topology,pending,P3,train,outputs/panels/P3/P3_staging_batch4__某学校系统图及接线图__panel_001.png,outputs/topology_panel_v1/_P3_staging_batch4/某学校系统图及接线图#panel_001.topology.v1.json,14,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P3_staging_batch1/高压异步电机保护二次原理图#panel_000,_P3_staging_batch1/高压异步电机保护二次原理图,train,P3,_P3_staging_batch1,0,8,image_components,outputs/panels/P3/P3_staging_batch1__高压异步电机保护二次原理图__panel_000.png,"103574.5025,-122217.831,226987.6272,-42065.3614",outputs/normalized_geometry/_P3_staging_batch1/高压异步电机保护二次原理图.normalized.json,outputs/topology_graph/_P3_staging_batch1/高压异步电机保护二次原理图.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/高压异步电机保护二次原理图#panel_000.topology.v1.json,ok,,81,37,54,17,17,0,70,54,24,0.3889,0.537,1.0,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.,needs_panel_split,0.9,True,"The single panel contains multiple visually independent, unconnected sub-diagrams that must be split into individual panels for valid topology processing.","Left terminal block diagram, middle terminal table, right upper protection logic diagram, right bottom CT ratio diagram are all discrete unconnected regions; No connecting lines exist between the separate diagram regions in the panel",bad_geometry,"model: The single panel contains multiple visually independent, unconnected sub-diagrams that must be split into individual panels for valid topology processing.",True,False,bad_geometry,badcase,bad_geometry,8,negative_control_badcase,status_ok;image_exists;graph_exists;positive_graph_counts;quality_flags:high_isolated_ratio;known_badcase,clean_single_panel_topology,pending,P3,train,outputs/panels/P3/P3_staging_batch1__高压异步电机保护二次原理图__panel_000.png,outputs/topology_panel_v1/_P3_staging_batch1/高压异步电机保护二次原理图#panel_000.topology.v1.json,8,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P3_staging_batch1/高压异步电机保护二次原理图#panel_002,_P3_staging_batch1/高压异步电机保护二次原理图,train,P3,_P3_staging_batch1,2,8,image_components,outputs/panels/P3/P3_staging_batch1__高压异步电机保护二次原理图__panel_002.png,"107135.0232,-120946.3611,226248.1344,-43336.8313",outputs/normalized_geometry/_P3_staging_batch1/高压异步电机保护二次原理图.normalized.json,outputs/topology_graph/_P3_staging_batch1/高压异步电机保护二次原理图.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/高压异步电机保护二次原理图#panel_002.topology.v1.json,ok,,67,30,30,0,0,0,60,30,30,1.0,0.0333,1.0,high_isolated_ratio;high_fragmentation,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.,needs_panel_split,0.9,True,The panel contains multiple visually independent separate regions including terminal tables and multiple schematic diagrams that require splitting before topology processing.,Multiple distinct separated regions (terminal tables + multiple schematics) present in single panel; v1_isolated_edge_ratio = 1.0 indicating no connected coherent topology; high_fragmentation quality flag set,needs_panel_split,model: The panel contains multiple visually independent separate regions including terminal tables and multiple schematic diagrams that require splitting before topology processing.,True,False,needs_panel_split,badcase,multi_subfigure_badcase,8,negative_control_badcase,status_ok;image_exists;graph_exists;positive_graph_counts;quality_flags:high_isolated_ratio;high_fragmentation;known_badcase,clean_single_panel_topology,pending,P3,train,outputs/panels/P3/P3_staging_batch1__高压异步电机保护二次原理图__panel_002.png,outputs/topology_panel_v1/_P3_staging_batch1/高压异步电机保护二次原理图#panel_002.topology.v1.json,8,negative_control_badcase,badcase,needs_panel_split,reject_multi_subfigure,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: multi-subfigure
_P2_staging/35KV变电所设计#panel_001,_P2_staging/35KV变电所设计,train,P2,_P2_staging,1,4,image_components,outputs/panels/P2/P2_staging__35KV变电所设计__panel_001.png,"44589.3291,-84709.7419,106902.2916,22951.379",outputs/normalized_geometry/_P2_staging/35KV变电所设计.normalized.json,outputs/topology_graph/_P2_staging/35KV变电所设计.topology.v0.json,outputs/topology_panel_v1/_P2_staging/35KV变电所设计#panel_001.topology.v1.json,ok,,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,no_edges;no_nets,high,no_edges_or_no_nets,Check whether this panel is not a topology target or uses unsupported geometry types.,not_topology_target,0.9,True,"The panel is a structural elevation dimensioned drawing, not a wiring or topology graph target.","Structural drawing with dimension length annotations present; No topology edges, nodes, or network elements visible; Metadata shows zero node, edge, and net counts",not_topology_target,"model: The panel is a structural elevation dimensioned drawing, not a wiring or topology graph target.",True,False,not_topology_target,badcase,not_topology_target,0,negative_control_badcase,status_ok;image_exists;graph_exists;small_net_count;low_isolated_edge_ratio;quality_flags:no_edges;no_nets;known_badcase,clean_single_panel_topology,pending,P2,train,outputs/panels/P2/P2_staging__35KV变电所设计__panel_001.png,outputs/topology_panel_v1/_P2_staging/35KV变电所设计#panel_001.topology.v1.json,0,negative_control_badcase,badcase,not_topology_target,reject_not_topology,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: not topology target
_P2_staging/变电所全套图纸wm666.taobao.com#panel_001,_P2_staging/变电所全套图纸wm666.taobao.com,train,P2,_P2_staging,1,9,image_components,outputs/panels/P2/P2_staging__变电所全套图纸wm666.taobao.com__panel_001.png,"45371.9834,-5926.2953,301570.2959,88042.3516",outputs/normalized_geometry/_P2_staging/变电所全套图纸wm666.taobao.com.normalized.json,outputs/topology_graph/_P2_staging/变电所全套图纸wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P2_staging/变电所全套图纸wm666.taobao.com#panel_001.topology.v1.json,ok,,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,no_edges;no_nets,high,no_edges_or_no_nets,Check whether this panel is not a topology target or uses unsupported geometry types.,needs_panel_split,0.98,True,Single panel contains multiple independent separated diagrams that must be split before any topology graph processing,"Left-side substation civil site layout drawing; Top-right M view pipe/hole grid diagram; 5 distinct cross-section diagrams (A-A, B-B, D-D, E-E, C-C) present as separate regions; Bottom-right title block table as independent region; No topology edges/nodes/nets detected in the combined panel",needs_panel_split,model: Single panel contains multiple independent separated diagrams that must be split before any topology graph processing,True,False,needs_panel_split,badcase,multi_subfigure_badcase,0,negative_control_badcase,status_ok;image_exists;graph_exists;small_net_count;low_isolated_edge_ratio;quality_flags:no_edges;no_nets;known_badcase,clean_single_panel_topology,pending,P2,train,outputs/panels/P2/P2_staging__变电所全套图纸wm666.taobao.com__panel_001.png,outputs/topology_panel_v1/_P2_staging/变电所全套图纸wm666.taobao.com#panel_001.topology.v1.json,0,negative_control_badcase,badcase,needs_panel_split,reject_multi_subfigure,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: multi-subfigure
_P2_staging/变电所全套图纸wm666.taobao.com#panel_003,_P2_staging/变电所全套图纸wm666.taobao.com,train,P2,_P2_staging,3,9,image_components,outputs/panels/P2/P2_staging__变电所全套图纸wm666.taobao.com__panel_003.png,"72673.5938,2247.3089,167901.6111,81314.4189",outputs/normalized_geometry/_P2_staging/变电所全套图纸wm666.taobao.com.normalized.json,outputs/topology_graph/_P2_staging/变电所全套图纸wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P2_staging/变电所全套图纸wm666.taobao.com#panel_003.topology.v1.json,ok,,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,no_edges;no_nets,high,no_edges_or_no_nets,Check whether this panel is not a topology target or uses unsupported geometry types.,not_topology_target,0.98,True,"The panel is an architectural building layout plan, not a wiring or topology graph target.","North arrow and architectural dimension lines present; Room labels for power generation room and substation room are visible; No wiring, topology nodes or network edges appear in the diagram",not_topology_target,"model: The panel is an architectural building layout plan, not a wiring or topology graph target.",True,False,not_topology_target,badcase,not_topology_target,0,negative_control_badcase,status_ok;image_exists;graph_exists;small_net_count;low_isolated_edge_ratio;quality_flags:no_edges;no_nets;known_badcase,clean_single_panel_topology,pending,P2,train,outputs/panels/P2/P2_staging__变电所全套图纸wm666.taobao.com__panel_003.png,outputs/topology_panel_v1/_P2_staging/变电所全套图纸wm666.taobao.com#panel_003.topology.v1.json,0,negative_control_badcase,badcase,not_topology_target,reject_not_topology,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: not topology target
_P2_staging/变电所全套图纸wm666.taobao.com#panel_004,_P2_staging/变电所全套图纸wm666.taobao.com,train,P2,_P2_staging,4,9,image_components,outputs/panels/P2/P2_staging__变电所全套图纸wm666.taobao.com__panel_004.png,"45371.9834,-101062.5999,301570.2959,-7093.953",outputs/normalized_geometry/_P2_staging/变电所全套图纸wm666.taobao.com.normalized.json,outputs/topology_graph/_P2_staging/变电所全套图纸wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P2_staging/变电所全套图纸wm666.taobao.com#panel_004.topology.v1.json,ok,,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,no_edges;no_nets,high,no_edges_or_no_nets,Check whether this panel is not a topology target or uses unsupported geometry types.,not_topology_target,0.9,True,"The panel contains a substation grounding building layout plan, supporting text notes, material table and title block, with no valid wiring/topology graph content for extraction.","Left region is a dimensioned building floor plan with marked rooms and north arrow; Right region includes explanatory text, main material table, and standard CAD drawing title block, no topology wiring elements present",not_topology_target,"model: The panel contains a substation grounding building layout plan, supporting text notes, material table and title block, with no valid wiring/topology graph content for extraction.",True,False,not_topology_target,badcase,not_topology_target,0,negative_control_badcase,status_ok;image_exists;graph_exists;small_net_count;low_isolated_edge_ratio;quality_flags:no_edges;no_nets;known_badcase,clean_single_panel_topology,pending,P2,train,outputs/panels/P2/P2_staging__变电所全套图纸wm666.taobao.com__panel_004.png,outputs/topology_panel_v1/_P2_staging/变电所全套图纸wm666.taobao.com#panel_004.topology.v1.json,0,negative_control_badcase,badcase,not_topology_target,reject_not_topology,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: not topology target
_P2_staging/变电所全套图纸wm666.taobao.com#panel_005,_P2_staging/变电所全套图纸wm666.taobao.com,train,P2,_P2_staging,5,9,image_components,outputs/panels/P2/P2_staging__变电所全套图纸wm666.taobao.com__panel_005.png,"311289.6693,-101062.5999,567487.9819,-7093.953",outputs/normalized_geometry/_P2_staging/变电所全套图纸wm666.taobao.com.normalized.json,outputs/topology_graph/_P2_staging/变电所全套图纸wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P2_staging/变电所全套图纸wm666.taobao.com#panel_005.topology.v1.json,ok,,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,no_edges;no_nets,high,no_edges_or_no_nets,Check whether this panel is not a topology target or uses unsupported geometry types.,not_topology_target,0.95,True,"The panel is a substation physical floor layout plan with associated equipment table and title block, not an electrical wiring/topology graph target.","Shows physical room layout with dimension markings for equipment placement; Contains main equipment schedule table, descriptive notes, and title block; No electrical connection/wiring topology content present",not_topology_target,"model: The panel is a substation physical floor layout plan with associated equipment table and title block, not an electrical wiring/topology graph target.",True,False,not_topology_target,badcase,not_topology_target,0,negative_control_badcase,status_ok;image_exists;graph_exists;small_net_count;low_isolated_edge_ratio;quality_flags:no_edges;no_nets;known_badcase,clean_single_panel_topology,pending,P2,train,outputs/panels/P2/P2_staging__变电所全套图纸wm666.taobao.com__panel_005.png,outputs/topology_panel_v1/_P2_staging/变电所全套图纸wm666.taobao.com#panel_005.topology.v1.json,0,negative_control_badcase,badcase,not_topology_target,reject_not_topology,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: not topology target
_P2_staging/变电所全套图纸wm666.taobao.com#panel_006,_P2_staging/变电所全套图纸wm666.taobao.com,train,P2,_P2_staging,6,9,image_components,outputs/panels/P2/P2_staging__变电所全套图纸wm666.taobao.com__panel_006.png,"338591.2797,-92888.9957,436767.871,-13821.8857",outputs/normalized_geometry/_P2_staging/变电所全套图纸wm666.taobao.com.normalized.json,outputs/topology_graph/_P2_staging/变电所全套图纸wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P2_staging/变电所全套图纸wm666.taobao.com#panel_006.topology.v1.json,ok,,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,no_edges;no_nets,high,no_edges_or_no_nets,Check whether this panel is not a topology target or uses unsupported geometry types.,not_topology_target,0.98,True,"This panel is a substation building layout plan, not a wiring/topology graph target.","Room dimension lines and labels (e.g. 发电室, 变配电室) present; No topology nodes, edges or wiring diagrams detected; Embedded pipe construction notes visible",not_topology_target,"model: This panel is a substation building layout plan, not a wiring/topology graph target.",True,False,not_topology_target,badcase,not_topology_target,0,negative_control_badcase,status_ok;image_exists;graph_exists;small_net_count;low_isolated_edge_ratio;quality_flags:no_edges;no_nets;known_badcase,clean_single_panel_topology,pending,P2,train,outputs/panels/P2/P2_staging__变电所全套图纸wm666.taobao.com__panel_006.png,outputs/topology_panel_v1/_P2_staging/变电所全套图纸wm666.taobao.com#panel_006.topology.v1.json,0,negative_control_badcase,badcase,not_topology_target,reject_not_topology,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: not topology target
_P2_staging/变电所全套图纸wm666.taobao.com#panel_008,_P2_staging/变电所全套图纸wm666.taobao.com,train,P2,_P2_staging,8,9,image_components,outputs/panels/P2/P2_staging__变电所全套图纸wm666.taobao.com__panel_008.png,"-122696.7307,-169954.4067,71909.1487,-112850.3828",outputs/normalized_geometry/_P2_staging/变电所全套图纸wm666.taobao.com.normalized.json,outputs/topology_graph/_P2_staging/变电所全套图纸wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P2_staging/变电所全套图纸wm666.taobao.com#panel_008.topology.v1.json,ok,,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,no_edges;no_nets,high,no_edges_or_no_nets,Check whether this panel is not a topology target or uses unsupported geometry types.,needs_panel_split,0.98,True,"The panel contains multiple visually independent, disconnected electrical topology diagrams separated by blank space that must be split into separate panels for topology graph use.","Two separate unconnected horizontal bus bar sections with no interconnections; Distinct left, middle, and right schematic groups are separated by whitespace, forming independent diagrams",not_topology_target,"model: The panel contains multiple visually independent, disconnected electrical topology diagrams separated by blank space that must be split into separate panels for topology graph use.",True,False,not_topology_target,badcase,not_topology_target,0,negative_control_badcase,status_ok;image_exists;graph_exists;small_net_count;low_isolated_edge_ratio;quality_flags:no_edges;no_nets;known_badcase,clean_single_panel_topology,pending,P2,train,outputs/panels/P2/P2_staging__变电所全套图纸wm666.taobao.com__panel_008.png,outputs/topology_panel_v1/_P2_staging/变电所全套图纸wm666.taobao.com#panel_008.topology.v1.json,0,negative_control_badcase,badcase,not_topology_target,reject_not_topology,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: not topology target
_P2_staging/某厂房变电所平面#panel_001,_P2_staging/某厂房变电所平面,train,P2,_P2_staging,1,2,image_components,outputs/panels/P2/P2_staging__某厂房变电所平面__panel_001.png,"2016.4529,-177484.7342,141764.8883,-84401.3554",outputs/normalized_geometry/_P2_staging/某厂房变电所平面.normalized.json,outputs/topology_graph/_P2_staging/某厂房变电所平面.topology.v0.json,outputs/topology_panel_v1/_P2_staging/某厂房变电所平面#panel_001.topology.v1.json,ok,,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,no_edges;no_nets,high,no_edges_or_no_nets,Check whether this panel is not a topology target or uses unsupported geometry types.,needs_panel_split,0.98,True,"The panel contains multiple independent building plan diagrams, notes sections, and title block regions that require splitting before further processing.","Three distinct separate floor plan diagrams (13.000m plan, 23.0m plan, lower small plan) are present; Discrete notes section, table, and title block areas exist as separate independent regions; Metadata shows 0 nodes, edges, nets detected across the panel",needs_panel_split,"model: The panel contains multiple independent building plan diagrams, notes sections, and title block regions that require splitting before further processing.",True,False,needs_panel_split,badcase,multi_subfigure_badcase,0,negative_control_badcase,status_ok;image_exists;graph_exists;small_net_count;low_isolated_edge_ratio;quality_flags:no_edges;no_nets;known_badcase,clean_single_panel_topology,pending,P2,train,outputs/panels/P2/P2_staging__某厂房变电所平面__panel_001.png,outputs/topology_panel_v1/_P2_staging/某厂房变电所平面#panel_001.topology.v1.json,0,negative_control_badcase,badcase,needs_panel_split,reject_multi_subfigure,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: multi-subfigure
_P2_staging/某厂房变电所平面wm666.taobao.com#panel_001,_P2_staging/某厂房变电所平面wm666.taobao.com,train,P2,_P2_staging,1,2,image_components,outputs/panels/P2/P2_staging__某厂房变电所平面wm666.taobao.com__panel_001.png,"2016.4529,-177484.7342,141764.8883,-84401.3554",outputs/normalized_geometry/_P2_staging/某厂房变电所平面wm666.taobao.com.normalized.json,outputs/topology_graph/_P2_staging/某厂房变电所平面wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P2_staging/某厂房变电所平面wm666.taobao.com#panel_001.topology.v1.json,ok,,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,no_edges;no_nets,high,no_edges_or_no_nets,Check whether this panel is not a topology target or uses unsupported geometry types.,needs_panel_split,0.98,True,"Panel contains multiple independent building plan diagrams, text blocks, and tables that require splitting before further topology assessment.","Three distinct independent floor plan diagrams (13.000m plan, 23.0m plan, lower small plan) are present; Separate text notes section and title block table regions are visible as independent regions",needs_panel_split,"model: Panel contains multiple independent building plan diagrams, text blocks, and tables that require splitting before further topology assessment.",True,False,needs_panel_split,badcase,multi_subfigure_badcase,0,negative_control_badcase,status_ok;image_exists;graph_exists;small_net_count;low_isolated_edge_ratio;quality_flags:no_edges;no_nets;known_badcase,clean_single_panel_topology,pending,P2,train,outputs/panels/P2/P2_staging__某厂房变电所平面wm666.taobao.com__panel_001.png,outputs/topology_panel_v1/_P2_staging/某厂房变电所平面wm666.taobao.com#panel_001.topology.v1.json,0,negative_control_badcase,badcase,needs_panel_split,reject_multi_subfigure,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: multi-subfigure
_P2_staging/电站、变电所电气及设备04#panel_004,_P2_staging/电站、变电所电气及设备04,train,P2,_P2_staging,4,5,image_components,outputs/panels/P2/P2_staging__电站、变电所电气及设备04__panel_004.png,"1009752.6821,-1332242.7734,1371363.2334,-1166832.2691",outputs/normalized_geometry/_P2_staging/电站、变电所电气及设备04.normalized.json,outputs/topology_graph/_P2_staging/电站、变电所电气及设备04.topology.v0.json,outputs/topology_panel_v1/_P2_staging/电站、变电所电气及设备04#panel_004.topology.v1.json,ok,,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,no_edges;no_nets,high,no_edges_or_no_nets,Check whether this panel is not a topology target or uses unsupported geometry types.,needs_panel_split,0.92,True,"The image contains multiple independent, border-separated sub-diagrams each with distinct section titles that need to be split before topology processing.","Multiple bounded regions with unique title headers (e.g. 交流输入开关, 交流接触器, 蓄电池熔断器) are present; No interconnections exist between the separated sub-diagram regions, each is an independent topology target",needs_panel_split,"model: The image contains multiple independent, border-separated sub-diagrams each with distinct section titles that need to be split before topology processing.",True,False,needs_panel_split,badcase,multi_subfigure_badcase,0,negative_control_badcase,status_ok;image_exists;graph_exists;small_net_count;low_isolated_edge_ratio;quality_flags:no_edges;no_nets;known_badcase,clean_single_panel_topology,pending,P2,train,outputs/panels/P2/P2_staging__电站、变电所电气及设备04__panel_004.png,outputs/topology_panel_v1/_P2_staging/电站、变电所电气及设备04#panel_004.topology.v1.json,0,negative_control_badcase,badcase,needs_panel_split,reject_multi_subfigure,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: multi-subfigure
_P3_staging_batch1/铁路配电所有载调压保护#panel_003,_P3_staging_batch1/铁路配电所有载调压保护,train,P3,_P3_staging_batch1,3,6,image_components,outputs/panels/P3/P3_staging_batch1__铁路配电所有载调压保护__panel_003.png,"1231.4624,31.2343,1739.038,327.2925",outputs/normalized_geometry/_P3_staging_batch1/铁路配电所有载调压保护.normalized.json,outputs/topology_graph/_P3_staging_batch1/铁路配电所有载调压保护.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/铁路配电所有载调压保护#panel_003.topology.v1.json,ok,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2938,no_edges;no_nets,high,no_edges_or_no_nets,Check whether this panel is not a topology target or uses unsupported geometry types.,not_topology_target,0.98,True,"The panel is a terminal connection assignment table, not a wiring or topology diagram target.","Structured tabular layout with terminal number columns; No topology lines, device symbols or wiring connections are present",not_topology_target,"model: The panel is a terminal connection assignment table, not a wiring or topology diagram target.",True,False,not_topology_target,badcase,not_topology_target,0,negative_control_badcase,status_ok;image_exists;graph_exists;small_net_count;low_isolated_edge_ratio;quality_flags:no_edges;no_nets;known_badcase,clean_single_panel_topology,pending,P3,train,outputs/panels/P3/P3_staging_batch1__铁路配电所有载调压保护__panel_003.png,outputs/topology_panel_v1/_P3_staging_batch1/铁路配电所有载调压保护#panel_003.topology.v1.json,0,negative_control_badcase,badcase,not_topology_target,reject_not_topology,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: not topology target
_P3_staging_batch4/10KV配网设计块图#panel_000,_P3_staging_batch4/10KV配网设计块图,train,P3,_P3_staging_batch4,0,6,image_components,outputs/panels/P3/P3_staging_batch4__10KV配网设计块图__panel_000.png,"-13394.3495,2254.4956,-1800.0904,5516.2549",outputs/normalized_geometry/_P3_staging_batch4/10KV配网设计块图.normalized.json,outputs/topology_graph/_P3_staging_batch4/10KV配网设计块图.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch4/10KV配网设计块图#panel_000.topology.v1.json,ok,,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,no_edges;no_nets,high,no_edges_or_no_nets,Check whether this panel is not a topology target or uses unsupported geometry types.,needs_panel_split,0.99,True,The panel contains two visually independent sub-diagrams (front and side view of the switch) that must be split into separate panels first for topology graph processing.,"Two separate diagrams with distinct individual titles present in one panel; No interconnection between the left and right subfigures, they are fully independent",bad_geometry,model: The panel contains two visually independent sub-diagrams (front and side view of the switch) that must be split into separate panels first for topology graph processing.,True,False,bad_geometry,badcase,bad_geometry,0,negative_control_badcase,status_ok;image_exists;graph_exists;small_net_count;low_isolated_edge_ratio;quality_flags:no_edges;no_nets;known_badcase,clean_single_panel_topology,pending,P3,train,outputs/panels/P3/P3_staging_batch4__10KV配网设计块图__panel_000.png,outputs/topology_panel_v1/_P3_staging_batch4/10KV配网设计块图#panel_000.topology.v1.json,0,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P3_staging_batch4/10KV配网设计块图#panel_001,_P3_staging_batch4/10KV配网设计块图,train,P3,_P3_staging_batch4,1,6,image_components,outputs/panels/P3/P3_staging_batch4__10KV配网设计块图__panel_001.png,"-25548.7806,2251.0604,-13954.5215,5512.8197",outputs/normalized_geometry/_P3_staging_batch4/10KV配网设计块图.normalized.json,outputs/topology_graph/_P3_staging_batch4/10KV配网设计块图.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch4/10KV配网设计块图#panel_001.topology.v1.json,ok,,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,no_edges;no_nets,high,no_edges_or_no_nets,Check whether this panel is not a topology target or uses unsupported geometry types.,needs_panel_split,0.95,True,The panel contains multiple independent subfigures (two transformer orthographic views) that require splitting before topology assessment.,"Two distinct diagrams are present: distribution transformer front view and side view, each with separate captions; Visually separated regions exist for each diagram plus a dedicated title block area",bad_geometry,model: The panel contains multiple independent subfigures (two transformer orthographic views) that require splitting before topology assessment.,True,False,bad_geometry,badcase,bad_geometry,0,negative_control_badcase,status_ok;image_exists;graph_exists;small_net_count;low_isolated_edge_ratio;quality_flags:no_edges;no_nets;known_badcase,clean_single_panel_topology,pending,P3,train,outputs/panels/P3/P3_staging_batch4__10KV配网设计块图__panel_001.png,outputs/topology_panel_v1/_P3_staging_batch4/10KV配网设计块图#panel_001.topology.v1.json,0,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P3_staging_batch4/10KV配网设计块图#panel_002,_P3_staging_batch4/10KV配网设计块图,train,P3,_P3_staging_batch4,2,6,image_components,outputs/panels/P3/P3_staging_batch4__10KV配网设计块图__panel_002.png,"-24163.5489,3403.583,-18787.634,5025.0158",outputs/normalized_geometry/_P3_staging_batch4/10KV配网设计块图.normalized.json,outputs/topology_graph/_P3_staging_batch4/10KV配网设计块图.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch4/10KV配网设计块图#panel_002.topology.v1.json,ok,,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,no_edges;no_nets,high,no_edges_or_no_nets,Check whether this panel is not a topology target or uses unsupported geometry types.,not_topology_target,0.9,True,Panel only contains a single standalone device symbol with no interconnecting topology wiring or networks.,"Single standalone device illustration, no interconnection lines present; Metadata reports zero nodes, edges, and nets detected",bad_geometry,,True,False,bad_geometry,badcase,bad_geometry,0,negative_control_badcase,status_ok;image_exists;graph_exists;small_net_count;low_isolated_edge_ratio;quality_flags:no_edges;no_nets;known_badcase,clean_single_panel_topology,pending,P3,train,outputs/panels/P3/P3_staging_batch4__10KV配网设计块图__panel_002.png,outputs/topology_panel_v1/_P3_staging_batch4/10KV配网设计块图#panel_002.topology.v1.json,0,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
