drawing_key,drawing_id,phase,batch,split,watermark_candidate,watermark_confidence,metadata_hits,json_text_hits,text_entity_count,json_error,raw_json_path,png_path
_P2_staging/江鑫－35kv开关柜订货表dwgwm666.taobao.com,江鑫－35kv开关柜订货表dwgwm666.taobao.com,P2,_P2_staging,train,True,medium,taobao;wm666,,108,,datas/raw_json/_P2_staging/江鑫－35kv开关柜订货表dwgwm666.taobao.com.json,datas/qa_and_png/P2_oda_output/江鑫－35kv开关柜订货表dwgwm666.taobao.com.png
_P2_staging/污水处理厂变电所电气初设wm666.taobao.com,污水处理厂变电所电气初设wm666.taobao.com,P2,_P2_staging,train,True,medium,taobao;wm666,,1544,,datas/raw_json/_P2_staging/污水处理厂变电所电气初设wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/污水处理厂变电所电气初设wm666.taobao.com.png
_P2_staging/直流系统级差3(220kV保护室）wm666.taobao.com,直流系统级差3(220kV保护室）wm666.taobao.com,P2,_P2_staging,train,True,medium,taobao;wm666,,640,,datas/raw_json/_P2_staging/直流系统级差3(220kV保护室）wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/直流系统级差3(220kV保护室）wm666.taobao.com.png
_P2_staging/箱式变电站地基图wm666.taobao.com,箱式变电站地基图wm666.taobao.com,P2,_P2_staging,train,True,medium,taobao;wm666,,2148,,datas/raw_json/_P2_staging/箱式变电站地基图wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/箱式变电站地基图wm666.taobao.com.png
_P2_staging/箱式变电站基础图纸wm666.taobao.com,箱式变电站基础图纸wm666.taobao.com,P2,_P2_staging,val,True,medium,taobao;wm666,,167,,datas/raw_json/_P2_staging/箱式变电站基础图纸wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/箱式变电站基础图纸wm666.taobao.com.png
_P2_staging/箱式变电站电气一次接线wm666.taobao.com,箱式变电站电气一次接线wm666.taobao.com,P2,_P2_staging,train,True,medium,taobao;wm666,,2133,,datas/raw_json/_P2_staging/箱式变电站电气一次接线wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/箱式变电站电气一次接线wm666.taobao.com.png
_P2_staging/给水厂变电所及加压泵房电气初设wm666.taobao.com,给水厂变电所及加压泵房电气初设wm666.taobao.com,P2,_P2_staging,train,True,medium,taobao;wm666,,912,,datas/raw_json/_P2_staging/给水厂变电所及加压泵房电气初设wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/给水厂变电所及加压泵房电气初设wm666.taobao.com.png
_P2_staging/采用干变的变电所平面图wm666.taobao.com,采用干变的变电所平面图wm666.taobao.com,P2,_P2_staging,train,True,medium,taobao;wm666,,455,,datas/raw_json/_P2_staging/采用干变的变电所平面图wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/采用干变的变电所平面图wm666.taobao.com.png
_P2_staging/露天变电所标准设计图wm666.taobao.com,露天变电所标准设计图wm666.taobao.com,P2,_P2_staging,train,True,medium,taobao;wm666,,1388,,datas/raw_json/_P2_staging/露天变电所标准设计图wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/露天变电所标准设计图wm666.taobao.com.png
_P3_staging_batch2/10KV进线开关柜（窑上）wm666.taobao.com,10KV进线开关柜（窑上）wm666.taobao.com,P3,_P3_staging_batch2,test,True,medium,taobao;wm666,,167,,datas/raw_json/_P3_staging_batch2/10KV进线开关柜（窑上）wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/10KV进线开关柜（窑上）wm666.taobao.com.png
_P3_staging_batch2/10KV配变电房工程典型设计图纸wm666.taobao.com,10KV配变电房工程典型设计图纸wm666.taobao.com,P3,_P3_staging_batch2,train,True,medium,taobao;wm666,,21887,,datas/raw_json/_P3_staging_batch2/10KV配变电房工程典型设计图纸wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/10KV配变电房工程典型设计图纸wm666.taobao.com.png
_P3_staging_batch2/10KV馈线开关柜接线图wm666.taobao.com,10KV馈线开关柜接线图wm666.taobao.com,P3,_P3_staging_batch2,train,True,medium,taobao;wm666,,187,,datas/raw_json/_P3_staging_batch2/10KV馈线开关柜接线图wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/10KV馈线开关柜接线图wm666.taobao.com.png
_P3_staging_batch2/10kV保护屏布置图（窑上）wm666.taobao.com,10kV保护屏布置图（窑上）wm666.taobao.com,P3,_P3_staging_batch2,train,True,medium,taobao;wm666,,135,,datas/raw_json/_P3_staging_batch2/10kV保护屏布置图（窑上）wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/10kV保护屏布置图（窑上）wm666.taobao.com.png
_P3_staging_batch2/10kv电压互感器柜（窑上）wm666.taobao.com,10kv电压互感器柜（窑上）wm666.taobao.com,P3,_P3_staging_batch2,train,True,medium,taobao;wm666,,204,,datas/raw_json/_P3_staging_batch2/10kv电压互感器柜（窑上）wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/10kv电压互感器柜（窑上）wm666.taobao.com.png
_P3_staging_batch2/630KVA箱变接线图wm666.taobao.com,630KVA箱变接线图wm666.taobao.com,P3,_P3_staging_batch2,train,True,medium,taobao;wm666,,909,,datas/raw_json/_P3_staging_batch2/630KVA箱变接线图wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/630KVA箱变接线图wm666.taobao.com.png
_P3_staging_batch2/变压器信号箱原理接线图wm666.taobao.com,变压器信号箱原理接线图wm666.taobao.com,P3,_P3_staging_batch2,train,True,medium,taobao;wm666,,211,,datas/raw_json/_P3_staging_batch2/变压器信号箱原理接线图wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/变压器信号箱原理接线图wm666.taobao.com.png
_P3_staging_batch2/江鑫－6kv开关柜订货表dwgwm666.taobao.com,江鑫－6kv开关柜订货表dwgwm666.taobao.com,P3,_P3_staging_batch2,train,True,medium,taobao;wm666,,271,,datas/raw_json/_P3_staging_batch2/江鑫－6kv开关柜订货表dwgwm666.taobao.com.json,datas/qa_and_png/P3_oda_output/江鑫－6kv开关柜订货表dwgwm666.taobao.com.png
_P3_staging_batch2/热电站高压开关柜接线wm666.taobao.com,热电站高压开关柜接线wm666.taobao.com,P3,_P3_staging_batch2,train,True,medium,taobao;wm666,,152,,datas/raw_json/_P3_staging_batch2/热电站高压开关柜接线wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/热电站高压开关柜接线wm666.taobao.com.png
_P3_staging_batch2/电压互感器断面图wm666.taobao.com,电压互感器断面图wm666.taobao.com,P3,_P3_staging_batch2,val,True,medium,taobao;wm666,,18,,datas/raw_json/_P3_staging_batch2/电压互感器断面图wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/电压互感器断面图wm666.taobao.com.png
_P3_staging_batch2/电站输变电线路接线图wm666.taobao.com,电站输变电线路接线图wm666.taobao.com,P3,_P3_staging_batch2,train,True,medium,taobao;wm666,,265,,datas/raw_json/_P3_staging_batch2/电站输变电线路接线图wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/电站输变电线路接线图wm666.taobao.com.png
_P3_staging_batch3/#1备用分支在微机保护柜上的端子排(B066-500-2118)wm666.taobao.com,#1备用分支在微机保护柜上的端子排(B066-500-2118)wm666.taobao.com,P3,_P3_staging_batch3,train,True,medium,taobao;wm666,,381,,datas/raw_json/_P3_staging_batch3/#1备用分支在微机保护柜上的端子排(B066-500-2118)wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/#1备用分支在微机保护柜上的端子排(B066-500-2118)wm666.taobao.com.png
_P3_staging_batch3/#1所用变压器在微机保护柜上的端子排(B066-500-2115)wm666.taobao.com,#1所用变压器在微机保护柜上的端子排(B066-500-2115)wm666.taobao.com,P3,_P3_staging_batch3,val,True,medium,taobao;wm666,,405,,datas/raw_json/_P3_staging_batch3/#1所用变压器在微机保护柜上的端子排(B066-500-2115)wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/#1所用变压器在微机保护柜上的端子排(B066-500-2115)wm666.taobao.com.png
_P3_staging_batch3/#1所用变控制.信号回路接线图(B066-500-2102)wm666.taobao.com,#1所用变控制.信号回路接线图(B066-500-2102)wm666.taobao.com,P3,_P3_staging_batch3,test,True,medium,taobao;wm666,,805,,datas/raw_json/_P3_staging_batch3/#1所用变控制.信号回路接线图(B066-500-2102)wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/#1所用变控制.信号回路接线图(B066-500-2102)wm666.taobao.com.png
_P3_staging_batch3/#1所用变有载调压装置接线图(B066-500-2109)wm666.taobao.com,#1所用变有载调压装置接线图(B066-500-2109)wm666.taobao.com,P3,_P3_staging_batch3,train,True,medium,taobao;wm666,,148,,datas/raw_json/_P3_staging_batch3/#1所用变有载调压装置接线图(B066-500-2109)wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/#1所用变有载调压装置接线图(B066-500-2109)wm666.taobao.com.png
_P3_staging_batch3/#1所用变电流电压回路接线图(B066-500-2101)wm666.taobao.com,#1所用变电流电压回路接线图(B066-500-2101)wm666.taobao.com,P3,_P3_staging_batch3,train,True,medium,taobao;wm666,,121,,datas/raw_json/_P3_staging_batch3/#1所用变电流电压回路接线图(B066-500-2101)wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/#1所用变电流电压回路接线图(B066-500-2101)wm666.taobao.com.png
_P3_staging_batch3/#2备用分支在微机保护柜上的端子排(B066-500-0911)wm666.taobao.com,#2备用分支在微机保护柜上的端子排(B066-500-0911)wm666.taobao.com,P3,_P3_staging_batch3,train,True,medium,taobao;wm666,,194,,datas/raw_json/_P3_staging_batch3/#2备用分支在微机保护柜上的端子排(B066-500-0911)wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/#2备用分支在微机保护柜上的端子排(B066-500-0911)wm666.taobao.com.png
_P3_staging_batch3/#2所用变控制信号回路接线图(B066-500-0902)wm666.taobao.com,#2所用变控制信号回路接线图(B066-500-0902)wm666.taobao.com,P3,_P3_staging_batch3,train,True,medium,taobao;wm666,,811,,datas/raw_json/_P3_staging_batch3/#2所用变控制信号回路接线图(B066-500-0902)wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/#2所用变控制信号回路接线图(B066-500-0902)wm666.taobao.com.png
_P3_staging_batch3/#2所用变有载调压装置接线图(B066-500-0906)wm666.taobao.com,#2所用变有载调压装置接线图(B066-500-0906)wm666.taobao.com,P3,_P3_staging_batch3,train,True,medium,taobao;wm666,,72,,datas/raw_json/_P3_staging_batch3/#2所用变有载调压装置接线图(B066-500-0906)wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/#2所用变有载调压装置接线图(B066-500-0906)wm666.taobao.com.png
_P3_staging_batch3/#2所用变电流电压回路接线图(B066-500-0901)wm666.taobao.com,#2所用变电流电压回路接线图(B066-500-0901)wm666.taobao.com,P3,_P3_staging_batch3,test,True,medium,taobao;wm666,,251,,datas/raw_json/_P3_staging_batch3/#2所用变电流电压回路接线图(B066-500-0901)wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/#2所用变电流电压回路接线图(B066-500-0901)wm666.taobao.com.png
_P3_staging_batch3/01-10KV配电装置配置接线图wm666.taobao.com,01-10KV配电装置配置接线图wm666.taobao.com,P3,_P3_staging_batch3,train,True,medium,taobao;wm666,,1182,,datas/raw_json/_P3_staging_batch3/01-10KV配电装置配置接线图wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/01-10KV配电装置配置接线图wm666.taobao.com.png
_P3_staging_batch3/02-10kV配电装置室平面布置图wm666.taobao.com,02-10kV配电装置室平面布置图wm666.taobao.com,P3,_P3_staging_batch3,train,True,medium,taobao;wm666,,398,,datas/raw_json/_P3_staging_batch3/02-10kV配电装置室平面布置图wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/02-10kV配电装置室平面布置图wm666.taobao.com.png
_P3_staging_batch3/02-10kV配电装置室平面布置图wm666.taobao.com__60,02-10kV配电装置室平面布置图wm666.taobao.com__60,P3,_P3_staging_batch3,train,True,medium,taobao;wm666,,106,,datas/raw_json/_P3_staging_batch3/02-10kV配电装置室平面布置图wm666.taobao.com__60.json,datas/qa_and_png/P3_oda_output/02-10kV配电装置室平面布置图wm666.taobao.com__60.png
_P3_staging_batch3/1-一次系统接线图(规范图)wm666.taobao.com,1-一次系统接线图(规范图)wm666.taobao.com,P3,_P3_staging_batch3,train,True,medium,taobao;wm666,,833,,datas/raw_json/_P3_staging_batch3/1-一次系统接线图(规范图)wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/1-一次系统接线图(规范图)wm666.taobao.com.png
_P3_staging_batch3/10KV馈线控制及保护回路（窑上）wm666.taobao.com,10KV馈线控制及保护回路（窑上）wm666.taobao.com,P3,_P3_staging_batch3,train,True,medium,taobao;wm666,,282,,datas/raw_json/_P3_staging_batch3/10KV馈线控制及保护回路（窑上）wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/10KV馈线控制及保护回路（窑上）wm666.taobao.com.png
_P3_staging_batch3/10kV消弧部分wm666.taobao.com,10kV消弧部分wm666.taobao.com,P3,_P3_staging_batch3,train,True,medium,taobao;wm666,,2575,,datas/raw_json/_P3_staging_batch3/10kV消弧部分wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/10kV消弧部分wm666.taobao.com.png
_P3_staging_batch3/10kV电力引入（图一）wm666.taobao.com,10kV电力引入（图一）wm666.taobao.com,P3,_P3_staging_batch3,train,True,medium,taobao;wm666,,4406,,datas/raw_json/_P3_staging_batch3/10kV电力引入（图一）wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/10kV电力引入（图一）wm666.taobao.com.png
_P3_staging_batch3/10kV电容器组总平面布置图 wm666.taobao.com,10kV电容器组总平面布置图 wm666.taobao.com,P3,_P3_staging_batch3,train,True,medium,taobao;wm666,,40,,datas/raw_json/_P3_staging_batch3/10kV电容器组总平面布置图 wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/10kV电容器组总平面布置图 wm666.taobao.com.png
_P3_staging_batch3/10kV部分（出版）wm666.taobao.com,10kV部分（出版）wm666.taobao.com,P3,_P3_staging_batch3,train,True,medium,taobao;wm666,,6116,,datas/raw_json/_P3_staging_batch3/10kV部分（出版）wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/10kV部分（出版）wm666.taobao.com.png
_P3_staging_batch3/15-500kV场地平面布置图wm666.taobao.com,15-500kV场地平面布置图wm666.taobao.com,P3,_P3_staging_batch3,train,True,medium,taobao;wm666,,69,,datas/raw_json/_P3_staging_batch3/15-500kV场地平面布置图wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/15-500kV场地平面布置图wm666.taobao.com.png
_P3_staging_batch3/1FEK柜右侧端子排接线图(B066-500-2404)wm666.taobao.com,1FEK柜右侧端子排接线图(B066-500-2404)wm666.taobao.com,P3,_P3_staging_batch3,train,True,medium,taobao;wm666,,1171,,datas/raw_json/_P3_staging_batch3/1FEK柜右侧端子排接线图(B066-500-2404)wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/1FEK柜右侧端子排接线图(B066-500-2404)wm666.taobao.com.png
_P3_staging_batch3/1FWK柜交直流回路接线图(B066-500-2505)wm666.taobao.com,1FWK柜交直流回路接线图(B066-500-2505)wm666.taobao.com,P3,_P3_staging_batch3,train,True,medium,taobao;wm666,,238,,datas/raw_json/_P3_staging_batch3/1FWK柜交直流回路接线图(B066-500-2505)wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/1FWK柜交直流回路接线图(B066-500-2505)wm666.taobao.com.png
_P3_staging_batch3/1FWK柜出口回路接线图(B066-500-2507)wm666.taobao.com,1FWK柜出口回路接线图(B066-500-2507)wm666.taobao.com,P3,_P3_staging_batch3,train,True,medium,taobao;wm666,,187,,datas/raw_json/_P3_staging_batch3/1FWK柜出口回路接线图(B066-500-2507)wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/1FWK柜出口回路接线图(B066-500-2507)wm666.taobao.com.png
_P3_staging_batch3/1FWK柜出线压板接线图(B066-500-2504)wm666.taobao.com,1FWK柜出线压板接线图(B066-500-2504)wm666.taobao.com,P3,_P3_staging_batch3,train,True,medium,taobao;wm666,,236,,datas/raw_json/_P3_staging_batch3/1FWK柜出线压板接线图(B066-500-2504)wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/1FWK柜出线压板接线图(B066-500-2504)wm666.taobao.com.png
_P3_staging_batch3/1FWK柜右侧端子排接线图(B066-500-2519)wm666.taobao.com,1FWK柜右侧端子排接线图(B066-500-2519)wm666.taobao.com,P3,_P3_staging_batch3,train,True,medium,taobao;wm666,,1221,,datas/raw_json/_P3_staging_batch3/1FWK柜右侧端子排接线图(B066-500-2519)wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/1FWK柜右侧端子排接线图(B066-500-2519)wm666.taobao.com.png
_P3_staging_batch3/1FWK柜右侧端子排电缆接线图(B066-500-2410)wm666.taobao.com,1FWK柜右侧端子排电缆接线图(B066-500-2410)wm666.taobao.com,P3,_P3_staging_batch3,train,True,medium,taobao;wm666,,169,,datas/raw_json/_P3_staging_batch3/1FWK柜右侧端子排电缆接线图(B066-500-2410)wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/1FWK柜右侧端子排电缆接线图(B066-500-2410)wm666.taobao.com.png
_P3_staging_batch3/1FWK柜右侧端子排电缆接线图(B066-500-2526)wm666.taobao.com,1FWK柜右侧端子排电缆接线图(B066-500-2526)wm666.taobao.com,P3,_P3_staging_batch3,train,True,medium,taobao;wm666,,1073,,datas/raw_json/_P3_staging_batch3/1FWK柜右侧端子排电缆接线图(B066-500-2526)wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/1FWK柜右侧端子排电缆接线图(B066-500-2526)wm666.taobao.com.png
_P3_staging_batch3/1FWK柜左侧端子排接线图(B066-500-2403)wm666.taobao.com,1FWK柜左侧端子排接线图(B066-500-2403)wm666.taobao.com,P3,_P3_staging_batch3,train,True,medium,taobao;wm666,,437,,datas/raw_json/_P3_staging_batch3/1FWK柜左侧端子排接线图(B066-500-2403)wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/1FWK柜左侧端子排接线图(B066-500-2403)wm666.taobao.com.png
_P3_staging_batch3/1FWK柜左侧端子排接线图(B066-500-2518)wm666.taobao.com,1FWK柜左侧端子排接线图(B066-500-2518)wm666.taobao.com,P3,_P3_staging_batch3,train,True,medium,taobao;wm666,,399,,datas/raw_json/_P3_staging_batch3/1FWK柜左侧端子排接线图(B066-500-2518)wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/1FWK柜左侧端子排接线图(B066-500-2518)wm666.taobao.com.png
_P3_staging_batch3/1FWK柜左侧端子排电缆接线图(B066-500-2409)wm666.taobao.com,1FWK柜左侧端子排电缆接线图(B066-500-2409)wm666.taobao.com,P3,_P3_staging_batch3,train,True,medium,taobao;wm666,,200,,datas/raw_json/_P3_staging_batch3/1FWK柜左侧端子排电缆接线图(B066-500-2409)wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/1FWK柜左侧端子排电缆接线图(B066-500-2409)wm666.taobao.com.png
_P3_staging_batch3/1FWK柜左侧端子排电缆接线图(B066-500-2525)wm666.taobao.com,1FWK柜左侧端子排电缆接线图(B066-500-2525)wm666.taobao.com,P3,_P3_staging_batch3,train,True,medium,taobao;wm666,,713,,datas/raw_json/_P3_staging_batch3/1FWK柜左侧端子排电缆接线图(B066-500-2525)wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/1FWK柜左侧端子排电缆接线图(B066-500-2525)wm666.taobao.com.png
_P3_staging_batch3/1FWK柜开入回路和重动继电器接线图(B066-500-2506)wm666.taobao.com,1FWK柜开入回路和重动继电器接线图(B066-500-2506)wm666.taobao.com,P3,_P3_staging_batch3,train,True,medium,taobao;wm666,,214,,datas/raw_json/_P3_staging_batch3/1FWK柜开入回路和重动继电器接线图(B066-500-2506)wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/1FWK柜开入回路和重动继电器接线图(B066-500-2506)wm666.taobao.com.png
_P3_staging_batch3/2-13-接线图wm666.taobao.com,2-13-接线图wm666.taobao.com,P3,_P3_staging_batch3,train,True,medium,taobao;wm666,,1496,,datas/raw_json/_P3_staging_batch3/2-13-接线图wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/2-13-接线图wm666.taobao.com.png
_P3_staging_batch3/200kV BP-2A母线保护屏端子排(B066-500-1727)wm666.taobao.com,200kV BP-2A母线保护屏端子排(B066-500-1727)wm666.taobao.com,P3,_P3_staging_batch3,train,True,medium,taobao;wm666,,2011,,datas/raw_json/_P3_staging_batch3/200kV BP-2A母线保护屏端子排(B066-500-1727)wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/200kV BP-2A母线保护屏端子排(B066-500-1727)wm666.taobao.com.png
_P3_staging_batch3/2FWK左侧端子排电缆接线图(B066-500-2527)wm666.taobao.com,2FWK左侧端子排电缆接线图(B066-500-2527)wm666.taobao.com,P3,_P3_staging_batch3,val,True,medium,taobao;wm666,,703,,datas/raw_json/_P3_staging_batch3/2FWK左侧端子排电缆接线图(B066-500-2527)wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/2FWK左侧端子排电缆接线图(B066-500-2527)wm666.taobao.com.png
_P3_staging_batch3/2FWK柜交直流回路接线图(B066-500-2510)wm666.taobao.com,2FWK柜交直流回路接线图(B066-500-2510)wm666.taobao.com,P3,_P3_staging_batch3,train,True,medium,taobao;wm666,,255,,datas/raw_json/_P3_staging_batch3/2FWK柜交直流回路接线图(B066-500-2510)wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/2FWK柜交直流回路接线图(B066-500-2510)wm666.taobao.com.png
_P3_staging_batch3/2FWK柜出口回路接线图(B066-500-2512)wm666.taobao.com,2FWK柜出口回路接线图(B066-500-2512)wm666.taobao.com,P3,_P3_staging_batch3,train,True,medium,taobao;wm666,,305,,datas/raw_json/_P3_staging_batch3/2FWK柜出口回路接线图(B066-500-2512)wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/2FWK柜出口回路接线图(B066-500-2512)wm666.taobao.com.png
_P3_staging_batch3/2FWK柜出线压板接线图(B066-500-2509)wm666.taobao.com,2FWK柜出线压板接线图(B066-500-2509)wm666.taobao.com,P3,_P3_staging_batch3,train,True,medium,taobao;wm666,,235,,datas/raw_json/_P3_staging_batch3/2FWK柜出线压板接线图(B066-500-2509)wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/2FWK柜出线压板接线图(B066-500-2509)wm666.taobao.com.png
_P3_staging_batch3/2FWK柜右侧端子排接线图(B066-500-2406)wm666.taobao.com,2FWK柜右侧端子排接线图(B066-500-2406)wm666.taobao.com,P3,_P3_staging_batch3,train,True,medium,taobao;wm666,,1163,,datas/raw_json/_P3_staging_batch3/2FWK柜右侧端子排接线图(B066-500-2406)wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/2FWK柜右侧端子排接线图(B066-500-2406)wm666.taobao.com.png
_P3_staging_batch3/2FWK柜右侧端子排接线图(B066-500-2521)wm666.taobao.com,2FWK柜右侧端子排接线图(B066-500-2521)wm666.taobao.com,P3,_P3_staging_batch3,test,True,medium,taobao;wm666,,1285,,datas/raw_json/_P3_staging_batch3/2FWK柜右侧端子排接线图(B066-500-2521)wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/2FWK柜右侧端子排接线图(B066-500-2521)wm666.taobao.com.png
_P3_staging_batch3/2FWK柜右侧端子排电缆接线图(B066-500-2412)wm666.taobao.com,2FWK柜右侧端子排电缆接线图(B066-500-2412)wm666.taobao.com,P3,_P3_staging_batch3,train,True,medium,taobao;wm666,,575,,datas/raw_json/_P3_staging_batch3/2FWK柜右侧端子排电缆接线图(B066-500-2412)wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/2FWK柜右侧端子排电缆接线图(B066-500-2412)wm666.taobao.com.png
_P3_staging_batch3/2FWK柜右侧端子排电缆接线图(B066-500-2528)wm666.taobao.com,2FWK柜右侧端子排电缆接线图(B066-500-2528)wm666.taobao.com,P3,_P3_staging_batch3,test,True,medium,taobao;wm666,,1185,,datas/raw_json/_P3_staging_batch3/2FWK柜右侧端子排电缆接线图(B066-500-2528)wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/2FWK柜右侧端子排电缆接线图(B066-500-2528)wm666.taobao.com.png
_P3_staging_batch3/2FWK柜左侧端子排接线图(B066-500-2405)wm666.taobao.com,2FWK柜左侧端子排接线图(B066-500-2405)wm666.taobao.com,P3,_P3_staging_batch3,train,True,medium,taobao;wm666,,987,,datas/raw_json/_P3_staging_batch3/2FWK柜左侧端子排接线图(B066-500-2405)wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/2FWK柜左侧端子排接线图(B066-500-2405)wm666.taobao.com.png
_P3_staging_batch3/2FWK柜左侧端子排接线图(B066-500-2520)wm666.taobao.com,2FWK柜左侧端子排接线图(B066-500-2520)wm666.taobao.com,P3,_P3_staging_batch3,val,True,medium,taobao;wm666,,921,,datas/raw_json/_P3_staging_batch3/2FWK柜左侧端子排接线图(B066-500-2520)wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/2FWK柜左侧端子排接线图(B066-500-2520)wm666.taobao.com.png
_P3_staging_batch3/2FWK柜左侧端子排电缆接线图(B066-500-2411)wm666.taobao.com,2FWK柜左侧端子排电缆接线图(B066-500-2411)wm666.taobao.com,P3,_P3_staging_batch3,train,True,medium,taobao;wm666,,199,,datas/raw_json/_P3_staging_batch3/2FWK柜左侧端子排电缆接线图(B066-500-2411)wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/2FWK柜左侧端子排电缆接线图(B066-500-2411)wm666.taobao.com.png
_P3_staging_batch3/2FWK柜开入回路接线图(B066-500-2511)wm666.taobao.com,2FWK柜开入回路接线图(B066-500-2511)wm666.taobao.com,P3,_P3_staging_batch3,val,True,medium,taobao;wm666,,126,,datas/raw_json/_P3_staging_batch3/2FWK柜开入回路接线图(B066-500-2511)wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/2FWK柜开入回路接线图(B066-500-2511)wm666.taobao.com.png
_P3_staging_batch3/3-保护通道配置图wm666.taobao.com,3-保护通道配置图wm666.taobao.com,P3,_P3_staging_batch3,train,True,medium,taobao;wm666,,42,,datas/raw_json/_P3_staging_batch3/3-保护通道配置图wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/3-保护通道配置图wm666.taobao.com.png
_P3_staging_batch3/380伏电压互感器二次接线图(13066-500-0905)wm666.taobao.com,380伏电压互感器二次接线图(13066-500-0905)wm666.taobao.com,P3,_P3_staging_batch3,train,True,medium,taobao;wm666,,323,,datas/raw_json/_P3_staging_batch3/380伏电压互感器二次接线图(13066-500-0905)wm666.taobao.com.json,datas/qa_and_png/P3_oda_output/380伏电压互感器二次接线图(13066-500-0905)wm666.taobao.com.png
"_P3_staging_batch3/500kV I(II)母隔离开关1G,1GD二次接线安装图(B066-220-1609)wm666.taobao.com","500kV I(II)母隔离开关1G,1GD二次接线安装图(B066-220-1609)wm666.taobao.com",P3,_P3_staging_batch3,train,True,medium,taobao;wm666,,3431,,"datas/raw_json/_P3_staging_batch3/500kV I(II)母隔离开关1G,1GD二次接线安装图(B066-220-1609)wm666.taobao.com.json","datas/qa_and_png/P3_oda_output/500kV I(II)母隔离开关1G,1GD二次接线安装图(B066-220-1609)wm666.taobao.com.png"
"_P3_staging_batch3/500kV I母隔离开关2G,2GD二次接线安装图(B066-220-1610)wm666.taobao.com","500kV I母隔离开关2G,2GD二次接线安装图(B066-220-1610)wm666.taobao.com",P3,_P3_staging_batch3,train,True,medium,taobao;wm666,,3431,,"datas/raw_json/_P3_staging_batch3/500kV I母隔离开关2G,2GD二次接线安装图(B066-220-1610)wm666.taobao.com.json","datas/qa_and_png/P3_oda_output/500kV I母隔离开关2G,2GD二次接线安装图(B066-220-1610)wm666.taobao.com.png"
